total_jobs,origin_loc_lat,origin_loc_lon,dest_loc_lat,dest_loc_lon,origin_geom,dest_geom
34,34.998065632869526,-85.32032681080759,34.97763907756088,-85.34750624562339,POINT (-85.32032681080759 34.998065632869526),POINT (-85.34750624562339 34.97763907756088)
44,35.00712244541747,-85.31990099189699,35.00441416973974,-85.37782077538822,POINT (-85.31990099189699 35.00712244541747),POINT (-85.37782077538822 35.00441416973974)
93,34.99840051844378,-85.3243688212819,35.012822776713,-85.36419358673646,POINT (-85.3243688212819 34.99840051844378),POINT (-85.36419358673646 35.012822776713)
93,34.989197177800115,-85.31359695604483,34.98587043115847,-85.28660856201502,POINT (-85.31359695604483 34.989197177800115),POINT (-85.28660856201502 34.98587043115847)
57,35.003912791983495,-85.31329528724481,35.0524901291217,-85.3119020651699,POINT (-85.31329528724481 35.003912791983495),POINT (-85.3119020651699 35.0524901291217)
32,34.99015115214262,-85.30743651534729,34.98984892149428,-85.31844244823725,POINT (-85.30743651534729 34.99015115214262),POINT (-85.31844244823725 34.98984892149428)
41,34.98905382127285,-85.31245359450891,34.9806775108481,-85.32703502507886,POINT (-85.31245359450891 34.98905382127285),POINT (-85.32703502507886 34.9806775108481)
14,35.0005730978835,-85.3229490333403,34.95751442699344,-85.39050806851515,POINT (-85.3229490333403 35.0005730978835),POINT (-85.39050806851515 34.95751442699344)
86,34.99633835455296,-85.31925421190539,35.03857925132009,-85.29802895005899,POINT (-85.31925421190539 34.99633835455296),POINT (-85.29802895005899 35.03857925132009)
38,35.003082700283116,-85.33055913924404,35.014464512326164,-85.32374101942615,POINT (-85.33055913924404 35.003082700283116),POINT (-85.32374101942615 35.014464512326164)
71,34.996577030065836,-85.3072903875357,34.99592441276264,-85.33740581315035,POINT (-85.3072903875357 34.996577030065836),POINT (-85.33740581315035 34.99592441276264)
83,35.00501146338297,-85.331391423704,35.036177184279076,-85.30908176598696,POINT (-85.331391423704 35.00501146338297),POINT (-85.30908176598696 35.036177184279076)
15,35.00230438742548,-85.3196939165471,35.005822517828754,-85.3356931694159,POINT (-85.3196939165471 35.00230438742548),POINT (-85.3356931694159 35.005822517828754)
76,34.993063504326365,-85.32438345480992,34.95225135837535,-85.39020930241776,POINT (-85.32438345480992 34.993063504326365),POINT (-85.39020930241776 34.95225135837535)
18,35.006218845754724,-85.32785445863622,35.00515587409508,-85.3413582316978,POINT (-85.32785445863622 35.006218845754724),POINT (-85.3413582316978 35.00515587409508)
32,35.000792765445766,-85.32130243383011,35.172262979936825,-85.35141463998075,POINT (-85.32130243383011 35.000792765445766),POINT (-85.35141463998075 35.172262979936825)
9,35.003294634692445,-85.32255588772188,34.99946612989366,-85.36957361424297,POINT (-85.32255588772188 35.003294634692445),POINT (-85.36957361424297 34.99946612989366)
27,35.00652588383022,-85.32219161409373,34.9955707487261,-85.3145352846314,POINT (-85.32219161409373 35.00652588383022),POINT (-85.3145352846314 34.9955707487261)
95,35.00954191991883,-85.32055981547106,35.00009407541549,-85.30846786032764,POINT (-85.32055981547106 35.00954191991883),POINT (-85.30846786032764 35.00009407541549)
72,35.00316687311961,-85.32574708943595,35.02365685653379,-85.32143770333548,POINT (-85.32574708943595 35.00316687311961),POINT (-85.32143770333548 35.02365685653379)
90,34.99914813186793,-85.3203711250388,35.01449435416557,-85.45160457593691,POINT (-85.3203711250388 34.99914813186793),POINT (-85.45160457593691 35.01449435416557)
58,35.00709441720394,-85.31735813067438,34.86482928489738,-85.29202813107125,POINT (-85.31735813067438 35.00709441720394),POINT (-85.29202813107125 34.86482928489738)
71,34.99646776192768,-85.319627701367,35.010096633710766,-85.2948223706595,POINT (-85.319627701367 34.99646776192768),POINT (-85.2948223706595 35.010096633710766)
82,34.99828949204168,-85.31945102384182,35.00505088495589,-85.29998608493162,POINT (-85.31945102384182 34.99828949204168),POINT (-85.29998608493162 35.00505088495589)
23,35.177294310310565,-85.19293885101017,35.13593096526331,-85.19300131021475,POINT (-85.19293885101017 35.177294310310565),POINT (-85.19300131021475 35.13593096526331)
62,35.175801014414326,-85.19550902758185,35.155570893287134,-85.21527759008747,POINT (-85.19550902758185 35.175801014414326),POINT (-85.21527759008747 35.155570893287134)
8,35.18152060249233,-85.19817652852409,35.16292375919512,-85.2807469140992,POINT (-85.19817652852409 35.18152060249233),POINT (-85.2807469140992 35.16292375919512)
3,35.192776970090634,-85.20966455811335,35.13347902130634,-85.27436477870774,POINT (-85.20966455811335 35.192776970090634),POINT (-85.27436477870774 35.13347902130634)
57,35.180854298831804,-85.19943593910774,35.16966031751924,-85.2172779612099,POINT (-85.19943593910774 35.180854298831804),POINT (-85.2172779612099 35.16966031751924)
57,35.18161000145333,-85.19827593895957,35.196437831412766,-85.18709139360504,POINT (-85.19827593895957 35.18161000145333),POINT (-85.18709139360504 35.196437831412766)
46,35.178815535202574,-85.20408676983538,35.20280828795464,-85.14430027586889,POINT (-85.20408676983538 35.178815535202574),POINT (-85.14430027586889 35.20280828795464)
62,35.17745026112778,-85.19884951979398,35.25223942185533,-85.00041019061078,POINT (-85.19884951979398 35.17745026112778),POINT (-85.00041019061078 35.25223942185533)
62,35.182000597596826,-85.19875132845944,35.19219714209098,-85.20069302304893,POINT (-85.19875132845944 35.182000597596826),POINT (-85.20069302304893 35.19219714209098)
93,35.18550877945638,-85.2027466163297,35.275510492778736,-85.13578476046536,POINT (-85.2027466163297 35.18550877945638),POINT (-85.13578476046536 35.275510492778736)
79,35.18180881035046,-85.19748197455975,35.159947033414376,-85.19983516709927,POINT (-85.19748197455975 35.18180881035046),POINT (-85.19983516709927 35.159947033414376)
18,35.18141076523725,-85.18802235602459,35.13364492356006,-85.14962286436395,POINT (-85.18802235602459 35.18141076523725),POINT (-85.14962286436395 35.13364492356006)
77,35.18442160550226,-85.2004152254304,35.19207262229253,-85.22441514581459,POINT (-85.2004152254304 35.18442160550226),POINT (-85.22441514581459 35.19207262229253)
26,35.18949841080695,-85.20381015056628,35.16278481305994,-85.24522279508564,POINT (-85.20381015056628 35.18949841080695),POINT (-85.24522279508564 35.16278481305994)
61,35.18171028386124,-85.19996972277895,35.18455446746424,-85.1863084861199,POINT (-85.19996972277895 35.18171028386124),POINT (-85.1863084861199 35.18455446746424)
40,35.187682486487695,-85.18803087682889,35.216657946997664,-85.30728120807538,POINT (-85.18803087682889 35.187682486487695),POINT (-85.30728120807538 35.216657946997664)
47,35.18621167242033,-85.1976448587037,35.18559554040606,-85.21463363884227,POINT (-85.1976448587037 35.18621167242033),POINT (-85.21463363884227 35.18559554040606)
84,35.17901806108487,-85.19606946649864,35.138831075774974,-84.98825301914091,POINT (-85.19606946649864 35.17901806108487),POINT (-84.98825301914091 35.138831075774974)
51,35.18468462842427,-85.1887174096099,35.1760993002193,-85.16582606629412,POINT (-85.1887174096099 35.18468462842427),POINT (-85.16582606629412 35.1760993002193)
51,35.18461710218008,-85.19822670046187,35.1739530638616,-85.20730101661904,POINT (-85.19822670046187 35.18461710218008),POINT (-85.20730101661904 35.1739530638616)
94,35.18771155132992,-85.20788123199613,35.18705000972771,-85.17918615673683,POINT (-85.20788123199613 35.18771155132992),POINT (-85.17918615673683 35.18705000972771)
15,35.18835198586934,-85.20976575765128,35.18957784231302,-85.22581792905265,POINT (-85.20976575765128 35.18835198586934),POINT (-85.22581792905265 35.18957784231302)
79,35.180342165852046,-85.19806054939465,35.33216944149574,-85.14538023850237,POINT (-85.19806054939465 35.180342165852046),POINT (-85.14538023850237 35.33216944149574)
79,35.17887184621567,-85.19686396521519,35.16373443593076,-85.17532559242643,POINT (-85.19686396521519 35.17887184621567),POINT (-85.17532559242643 35.16373443593076)
76,35.18522870496302,-85.1983567880692,35.19259019281511,-85.21318555944447,POINT (-85.1983567880692 35.18522870496302),POINT (-85.21318555944447 35.19259019281511)
96,35.183532164327694,-85.20141369085982,35.182532461243355,-85.21931531153633,POINT (-85.20141369085982 35.183532164327694),POINT (-85.21931531153633 35.182532461243355)
7,35.18229996606863,-85.19221727392416,35.169446093103,-85.20528747845303,POINT (-85.19221727392416 35.18229996606863),POINT (-85.20528747845303 35.169446093103)
50,35.174114453919465,-85.20733958628793,35.159017311390286,-85.20982869036843,POINT (-85.20733958628793 35.174114453919465),POINT (-85.20982869036843 35.159017311390286)
33,35.19144342617696,-85.20650140002658,35.17891596409452,-85.21832309240746,POINT (-85.20650140002658 35.19144342617696),POINT (-85.21832309240746 35.17891596409452)
38,35.182365445896096,-85.19210873309642,35.1409987240847,-85.13448907444987,POINT (-85.19210873309642 35.182365445896096),POINT (-85.13448907444987 35.1409987240847)
63,35.186438289723505,-85.20188512355078,35.18829801646166,-85.21380581618641,POINT (-85.20188512355078 35.186438289723505),POINT (-85.21380581618641 35.18829801646166)
39,35.178622108228964,-85.19829935864233,35.18068344727801,-85.18290057911655,POINT (-85.19829935864233 35.178622108228964),POINT (-85.18290057911655 35.18068344727801)
67,35.17901373154368,-85.19303983139558,35.20056978486575,-85.1821540322651,POINT (-85.19303983139558 35.17901373154368),POINT (-85.1821540322651 35.20056978486575)
13,35.185523852978655,-85.19612307772297,35.18362803313614,-85.20783775694784,POINT (-85.19612307772297 35.185523852978655),POINT (-85.20783775694784 35.18362803313614)
69,35.1833351747237,-85.20642608544732,35.1363657966341,-85.23366212632217,POINT (-85.20642608544732 35.1833351747237),POINT (-85.23366212632217 35.1363657966341)
48,35.183358093348566,-85.19501177470954,35.171395742302344,-85.20905321612904,POINT (-85.19501177470954 35.183358093348566),POINT (-85.20905321612904 35.171395742302344)
86,35.19089260419505,-85.19653226313308,35.183521792083454,-85.22825038644146,POINT (-85.19653226313308 35.19089260419505),POINT (-85.22825038644146 35.183521792083454)
94,35.176751616119596,-85.19463899392157,35.17767076024734,-85.26599351911956,POINT (-85.19463899392157 35.176751616119596),POINT (-85.26599351911956 35.17767076024734)
55,35.18402933055725,-85.19595200176242,35.06825359517931,-85.16151376491474,POINT (-85.19595200176242 35.18402933055725),POINT (-85.16151376491474 35.06825359517931)
13,35.18405487632372,-85.20568683307859,35.221337881094016,-85.23352454806974,POINT (-85.20568683307859 35.18405487632372),POINT (-85.23352454806974 35.221337881094016)
71,35.18324745252968,-85.1990220127188,35.132966912597546,-85.26114908109801,POINT (-85.1990220127188 35.18324745252968),POINT (-85.26114908109801 35.132966912597546)
73,35.184841520299095,-85.20230259619451,35.1614238538108,-85.18957287459878,POINT (-85.20230259619451 35.184841520299095),POINT (-85.18957287459878 35.1614238538108)
34,35.18872250355485,-85.20161316608788,35.1966232624351,-85.17409598538666,POINT (-85.20161316608788 35.18872250355485),POINT (-85.17409598538666 35.1966232624351)
67,35.1819609098686,-85.19995163022497,35.195531743275026,-85.22215757662433,POINT (-85.19995163022497 35.1819609098686),POINT (-85.22215757662433 35.195531743275026)
60,35.1942254263144,-85.21037146908628,35.199844164822586,-85.17614403090298,POINT (-85.21037146908628 35.1942254263144),POINT (-85.17614403090298 35.199844164822586)
67,35.17992155290475,-85.20764371056676,35.127875814387465,-85.26537529858966,POINT (-85.20764371056676 35.17992155290475),POINT (-85.26537529858966 35.127875814387465)
9,35.17842410128631,-85.2064040760087,35.19992397134474,-85.19902859807489,POINT (-85.2064040760087 35.17842410128631),POINT (-85.19902859807489 35.19992397134474)
21,35.18052029203449,-85.19694843209787,35.225981481681195,-85.16518965585287,POINT (-85.19694843209787 35.18052029203449),POINT (-85.16518965585287 35.225981481681195)
15,35.17760751619417,-85.18776011360322,35.163579494997435,-85.21422207272529,POINT (-85.18776011360322 35.17760751619417),POINT (-85.21422207272529 35.163579494997435)
50,35.1825499414186,-85.20813153575985,35.15959696858769,-85.20893614638923,POINT (-85.20813153575985 35.1825499414186),POINT (-85.20893614638923 35.15959696858769)
13,35.184316458964595,-85.20262121462683,35.17396201690247,-85.21978573150022,POINT (-85.20262121462683 35.184316458964595),POINT (-85.21978573150022 35.17396201690247)
84,35.18029860272433,-85.20429466276964,35.16708408859122,-85.1960466121975,POINT (-85.20429466276964 35.18029860272433),POINT (-85.1960466121975 35.16708408859122)
84,35.1766458900167,-85.20040572301147,35.174498652658414,-85.23754762045546,POINT (-85.20040572301147 35.1766458900167),POINT (-85.23754762045546 35.174498652658414)
28,35.18740523120641,-85.1953408912967,35.15236484092677,-85.11413118069906,POINT (-85.1953408912967 35.18740523120641),POINT (-85.11413118069906 35.15236484092677)
47,35.17441830077234,-85.19775436884449,35.19850818251094,-85.18408319781301,POINT (-85.19775436884449 35.17441830077234),POINT (-85.18408319781301 35.19850818251094)
65,35.182660146075385,-85.19412913779733,35.1826335378192,-85.17556655500647,POINT (-85.19412913779733 35.182660146075385),POINT (-85.17556655500647 35.1826335378192)
84,35.17848443044989,-85.20257778240058,35.187406705899306,-85.1960760050968,POINT (-85.20257778240058 35.17848443044989),POINT (-85.1960760050968 35.187406705899306)
60,35.18173117497866,-85.19626114363456,35.18660750829059,-85.22525537697288,POINT (-85.19626114363456 35.18173117497866),POINT (-85.22525537697288 35.18660750829059)
33,35.17490834508186,-85.20061724496053,35.2268321551622,-85.14384299014262,POINT (-85.20061724496053 35.17490834508186),POINT (-85.14384299014262 35.2268321551622)
98,35.1809635732205,-85.19388033754252,35.20338308767601,-85.1765251362368,POINT (-85.19388033754252 35.1809635732205),POINT (-85.1765251362368 35.20338308767601)
95,35.18118857159194,-85.19854589749062,35.19883057126645,-85.11319207519476,POINT (-85.19854589749062 35.18118857159194),POINT (-85.11319207519476 35.19883057126645)
29,35.18331092807792,-85.19748438449602,35.248576444598285,-85.2347269651319,POINT (-85.19748438449602 35.18331092807792),POINT (-85.2347269651319 35.248576444598285)
81,35.180520228258295,-85.19824395385068,35.209373388709594,-85.2291207411092,POINT (-85.19824395385068 35.180520228258295),POINT (-85.2291207411092 35.209373388709594)
89,35.181971023848234,-85.20642308715045,35.184277778084166,-85.19450548717867,POINT (-85.20642308715045 35.181971023848234),POINT (-85.19450548717867 35.184277778084166)
14,35.19191735514203,-85.19738672192551,35.19534987518663,-85.17983784219193,POINT (-85.19738672192551 35.19191735514203),POINT (-85.17983784219193 35.19534987518663)
22,35.18668812772692,-85.18978311481591,35.195236532215745,-85.16489313956482,POINT (-85.18978311481591 35.18668812772692),POINT (-85.16489313956482 35.195236532215745)
39,35.18365098811424,-85.20257086419885,35.19415781796605,-85.2778899019338,POINT (-85.20257086419885 35.18365098811424),POINT (-85.2778899019338 35.19415781796605)
55,35.183405544218566,-85.19579096510934,35.261233521551354,-85.00144975204859,POINT (-85.19579096510934 35.183405544218566),POINT (-85.00144975204859 35.261233521551354)
9,35.184796627774546,-85.20205519778223,35.15570202359421,-85.20163267118697,POINT (-85.20205519778223 35.184796627774546),POINT (-85.20163267118697 35.15570202359421)
